ID,var1,var2,var3,var4
0FCACE0CF4147F450D153CE74733AB02CB65E3D6C02BED769A6CDDDEB393E9F6,1,2,3,4
0FCB38D89A52A7880920F3F20C22CA73EE8017FDC1120E58CA4CDD03E114D5BA,1,2,3,4
0FCB5B745EB4693C02A06A590F461683A13CD9BC6CAE3ABB549221B157BB51BF,1,2,3,4
0FCF2468ED2E96E3F875390092E2DA91E4821C72C6311CDA1E55DFDFE84E5982,1,2,3,4
0FD03BAD3D202CC33D02331D4C67F2AD76582F86966793F1AFE2885B96AB50B0,1,2,3,4
0FD2150F2AEF3DD4440678D1590E2352AEA04DF241E65A3D86AF0FEF65095B78,1,2,3,4
0FD32FE8C9AFADF30D9D6F12D55058B69A88C9DF1A55693E10E74763E5E1C4DC,1,2,3,4
0FD46FBD1F4999576C7643A04BDCD3957FF7C92959A547D1F29581818F409C69,1,2,3,4
0FD4FFAAD589F38657FD5721D990792A8D73EA210801A60EC50B37CD4BAEA5DD,1,2,3,4
0FD6687988A562E2AA2871EAD6B99371161E42A57FF1678B8A0D815FA64D0FC4,1,2,3,4
0FDC22B1DFD72474A6A3BBAD98770A6A1490B3C43BE4DF229D2CBFB4819D04F4,1,2,3,4
0FDD1D7FB68454796EC6012FF64E77B5FD73ED2285D28A2BF0203D2F3A0C3050,1,2,3,4
0FDD8753556E3D9112101F78DF89DEBCE613C25BD2F4432A3173D321CE75A683,1,2,3,4
0FE0224876998420216A92664702B8D12FCDA7E64317FCB9B139A1DADB00A672,1,2,3,4
0FE13593DA07E424F20C55B7C51C6A22D97AB617253B066C7490299E5F512489,1,2,3,4
0FE185DC1AB8179CB21FEDB9E201915BEFA294920987EDAD076BE1EC4A777CDB,1,2,3,4
0FE836FC1EA4AC605BAE98C84BA66224064B93ABCB0E948251F1F9D4D23EA829,1,2,3,4
0FE870B3E6A266C69CE6A42D3E9378338CE93B6210C2CCE16B0E8A2216364F9D,1,2,3,4
0FE9C80797FF2413E89724195037AEA268AA45A6BE616BA46483652E114C4CF2,1,2,3,4
0FEE4FAF59CB24BBED6FBFF2179157A0F44C67DB0B95E122E07747261A7FE995,1,2,3,4
0FEEA1F7ED12566318EE8B1BECB6F4C57EFB1451CD8B5944F751C1CE3705A7D8,1,2,3,4
0FEF32C270402DC779672098C874F493AF2CF40A848BDFE29FEBE32137D65704,1,2,3,4
0FEF5C0658D4B962658EF41CD41E5A4EB39A4381BC2771E5774D9B0DF1CDD590,1,2,3,4
0FF02114435CEA49ABC08F2EC94FF011526AF2D27E4EFBB3FEC3E53744DF544E,1,2,3,4
0FF146314EF2ED4055D47B8D0D30FEE48C95B29326DF17A3427150AAE239D349,1,2,3,4
0FF1A406B7C96F977D357BF923B5CC5037AA82C98CBBEFAA5141F1180A0CD891,1,2,3,4
0FF569242D2C04E2685004C3FEEFC44F47A9B53C1E2AEEA119A3619D4205F505,1,2,3,4
0FF58C93C9FD89A6FE2171BBF5E726DD8C4D2993C8409058021E6EC367CE653F,1,2,3,4
0FFE1E18265E233301E5B8781D0AABBAF42F8CB73466C2589DA4049D958FF71A,1,2,3,4
0FFE3E3A47F6E506E0D77F0D7667462CF5EBF3AB66474757104E43FA065D4F7E,1,2,3,4
0FFF08D185AA32A95BE5C21866436EE4FDBB24DBA5BCAE46263695F695678048,1,2,3,4
1000326ABB539770B897EE1E5628F8F3900F20C1B339C96C8A934F0F910E6BC9,1,2,3,4
100241015B3B46DF835717272F5D7924D72712D02632A9F87FC7CCB14E6D9B9E,1,2,3,4
1002BEB23F7FAE1A89241ED200FCFFC14482C5DF05B819F08F18530D4E666CE7,1,2,3,4
100309E797DA6326E8FFAF4F69C55A8564E47F8BB95C45E7B5666CBE7E604748,1,2,3,4
1004C78871748E3966ABD87ED3D78EFC06CDDFBDFA3A51F1B73E7DC5896FE306,1,2,3,4
1004D044A7C6485FF37F61BDF1344F1A5C5EA66F62E6DC63E19DFAD68A4FD299,1,2,3,4
1005176FE7C37A922CBF1497BE992E2057C40223FEFDC810482EB86B503A1448,1,2,3,4
10061374E2B241896565B35D8667E9EA38D7F896255C77CE835DE1D9FAAA7430,1,2,3,4
1007A8EBDD911B08CE068D9A578A45546355E35DA9CF28221F37F723C5670D8A,1,2,3,4
1008BFB985ED09AD33E818E4818F48DB883568B5683E76BE39E1402B634C4414,1,2,3,4
1009417BA44A0F6774484FA0DD2866542738DFB469970CDF3BD14EB56A11EC1B,1,2,3,4
10097EB2874604A67EC76372DFA5E7939CD6DD581104103C68D41F8A2325FEA8,1,2,3,4
100D6BBA88EFAA727571E21447E29BD23C71F2067191E27408126931DE05A8E5,1,2,3,4
100FDD87048B1CE3CBA05FF1CDA393675F48A2E6EA2300BE90BD7501DD8D4AB8,1,2,3,4
1011355D1DDAD5F2E65EC0D2BF4CEED59485932138E61D143BC6D1A0D341411D,1,2,3,4
101227EE6ACEA6508F6D75B57E67BCDE7F4B577CDE2DC4C4769E2AFCA246E933,1,2,3,4
1013490A0371469C484D020F761EC154A3A9659FD1AEFF08AE4CA6014410F417,1,2,3,4
10137CD60B4F6C2A912B75D6ACAB927629002D1C88F15702E8B2085AD732C7C7,1,2,3,4
10147A9FEFEA14F04A7E73FCF3EEC8ADE972B56FE95DC371DB77CB9F1645E786,1,2,3,4
101553D97A1D3EA009E5F575BE16FDF9F20CEAE4650B76642765182F4D515FCD,1,2,3,4
1016247A32744F687B3AD01B505B815AE53A8CA34FDC7F198470567AB9687DD1,1,2,3,4
10163475254DE011192F7D41F642F26EA874CAB817294F8E3A58251F138211B3,1,2,3,4
1016FEA9429549CF769AD4B8BD46F1A6688C237B381B8A65462FFB1B2042CD41,1,2,3,4
10174E3BB26B2124B32EE18C75A8A32F7D1CF0DBD8F222EAE1C403067ADD2E07,1,2,3,4
10186221A32373527674BDF2E30C02A6ED50637B12822F970181F2400081DD03,1,2,3,4
10189BD77B10615065B71F629B73BBA3E5E2B8B7016762353454AD835577F4A0,1,2,3,4
101C5B9CD6433CBE7A298680F205CDDAD0ED23AB30054FE116345A05612CCF5A,1,2,3,4
101CECAC5CDE76DF495A59E232261A19F5D6D40EB17E84CCC53614C2C83A5EFB,1,2,3,4
101EF073F805EC9DC5DC4667FCB5FC0290355CEC360D18D19FBA0DB171A95AB0,1,2,3,4
101EF585D7B8DD955A71C5C5ABE761C69A108DC97B2F88B01F47A4263BE7E4DC,1,2,3,4
101F985E234DC5763A72D91233BB93BB49FCE5F21CFEC662B27DCB2A33B60DAD,1,2,3,4
1026E548C3A09CEBA73A985DAFBCA70E6B7DF6732B672EB91A73AF98DF17977F,1,2,3,4
10277E9FB844DB05918F02D66F1B0EAB88BA72735EEE2DA1B984E0163BDE170D,1,2,3,4
102B6038A9568D59F72CF2B7C2AE3EB404752637B0AA16C816C755CA4F138E62,1,2,3,4
102CB669315314229B792690B9BA05DE7C5E6C789C8E55065C3D49834426D434,1,2,3,4
102CBE89EEC457C08E9E7FE1B88B9328B23C88344A75ABE43893DE99659B4D36,1,2,3,4
102D0E9458DBBAD4CA55ADAF4F35B91D0C13C7B3A5D33F75DA6801A033F98879,1,2,3,4
102F718D2531FB3EDF040B8DA3AC0CCF3DDA5F71958A80A5394D38D64A0FD8E0,1,2,3,4
102FCFD7E2DCF707E9E1E73241C5B9928E1274AC92DBF597F121DD24D8AA7E97,1,2,3,4
102FDD88519584372CD497863F2B3B7E52B1311EAF9FF6FA7977B4D7743291AF,1,2,3,4
10323E09E0734D47AF1F122CA3A53A5EA553BF940B828973B5C880BA746CCFBB,1,2,3,4
103339E2771ED4C4B53D14547928CBB8E75FA150412D90E1A38441800D00EFCD,1,2,3,4
103941C786BCEA757D2E6516B5B140E3426A2CE2AD78467C6D0F3CAC49CFEC77,1,2,3,4
103A7155C223D8440A3170461E0C47A396556D156BC30A1D16B59D062A1C7C4B,1,2,3,4
103C1F8D096B9B37DC390B1341A3C2C8D5BDB6288BF702A2D5C0359D498647DA,1,2,3,4
103FA913D6773BBF294E533F61921FD45145C4420B65A0140F01594B082AEAB6,1,2,3,4
1045B2819A27BFB842E264AF2892C67B641E509B99B45C250695A229718DBC1D,1,2,3,4
1045C92535ED5A54A2648EC736C6D9BCC55AEBA23C08260186E9FF7A23D6F873,1,2,3,4
104EEAB82CC6DD7B66AEF210D7E3650B64B93A438DFFA19D8246CD43E7C82DEC,1,2,3,4
10501A5D69D7D0615713F5B0AF11B4528B31C738C47784F99E5A2C28911D535D,1,2,3,4
1051141C07E21D77FC61D1E26F3609D10AB90DAD3C3B0724AD02275148FB286A,1,2,3,4
10524D713D32FEB951D1DF02DF43406EFD1060354836E3EFAB5CCC3A1B4BFA10,1,2,3,4
105282944A1CCE9F51040EB927EA7B99ECA2F6FC77A7E38FFAD6E17C7677BA8E,1,2,3,4
1052A2F0A9FBC896601DD7A7FF14FFF56F3EAA88A8952FA9FF0B1BA403F74C7A,1,2,3,4
1052A626BCD5F6B1368CB9CF6F2B80B75A79A4FAABF023F9DD7CE71F3C2C4328,1,2,3,4
1054141737F73E0A9726DC21BDC55C730A1E3EC1FE292CE094D74A255816FBB2,1,2,3,4
105431F3E25282D1905997DF000E58E73DF84A6ED5029506E6AAC197C686C410,1,2,3,4
1055696BC5D67F7876F1F52B7456C267C947E88A7C6FECF06FA27AB7B1EEBE60,1,2,3,4
1055BFE3DE8327C85879C73C8981081ECE795BEF1B2B1EFFACDD1748C0F78B5E,1,2,3,4
105633E0EFE83F258F733B114B33F24F68565C5ACD8A012BA608F7C4412DDB57,1,2,3,4
105718625FCA2406614EC74DEC32CC4671D11FBFE3E2C4AACDD6464B1D8D0CAC,1,2,3,4
1057F3FD892598954E5B4BC60765BE537DD6F547D41AACB9F637CBA4A3A4734B,1,2,3,4
105875AB66C33E5E011DAE70446C43C4F92D78C02FEB2391A36C948486D7A62F,1,2,3,4
1058824016611F6F4A1E4A1641BBE0ACDCAC5EAC5CC480FC40346A04E39852E9,1,2,3,4
10597038F9FC19EEDA2E1BB34A3AF5E52888CE802A8071DAF6709293D6FD38C7,1,2,3,4
105BF30F5BDB8C745995EE7A828B0E3308496773E50B0627B850C802870F768E,1,2,3,4
105C4DAE9289F4B86E09C75719ABDA2CFE605A20E2F5CC5884ED0AE650916EBA,1,2,3,4
105C52886424831278CFA30E7410984CD15341E3B707F5A63506C68C6DB3F26C,1,2,3,4
105CA48BB8EE0F1AB6F4031AFA970AD2D9C34438B23CBFCB78FC7F95CA95F20C,1,2,3,4
105E82C399E0C0D8B848DFFCE7CC43CA32EDC611E99D546AD12AB786D9F71AD8,1,2,3,4
10605A131115A2D3D2FC8A33408A0C6B73B007D9F43B374548FB938E019E606A,1,2,3,4
1061D1AA2E9CA26E300E36BE76C0EF0D3F8CE492FF008F320FDB9A5D7820931F,1,2,3,4
106299FA923DB903718FB9985532329A31699FD53635ED1F35759F3973AD1D6A,1,2,3,4
106453E20849F603FB522D23DFF96076A9B9AB6F998D27B8AE7ACBD3E86CB2E3,1,2,3,4
10648440B4B27C58EB90135589DC14E31190F5CF3B5C96BAA990BA84A4E528D2,1,2,3,4
1066DAEF79075FA9617A788480D6D8882297E35A4303F61C6BCAE7B567AB1128,1,2,3,4
1067017EBA19F1498E51B6DECA2556E69CD9E835653D1E505F75BCEC6E0897CF,1,2,3,4
1068580D5DB880DC168445FFC226D2DC08C193ACFFB49AF82A59F6B629984F6F,1,2,3,4
106DC45E69947BC975B0F81DCE7DEF887BFDA0024B932BA5F1013149793A365D,1,2,3,4
107336DD16F0DD3365D37635CD5AEF3665F993B67C4CFC9C531B4D86BF7C10D6,1,2,3,4
1078DF3BCE22F7AC4FB5B813B5900FDFD0921180CCBA1BADA19A8DD385D053E2,1,2,3,4
107A6CBB3F625042C1A74E5837CE986FD3894C044DD12DAD37AA600C74A9951D,1,2,3,4
107AB18538E1B24CD5F2D8004222F04B7E05A83F491F3A5CB5AA2DF3986CA1E6,1,2,3,4
107B80AD6CFAEE5C620FB4F9648FD6B1E7DB9258440288C4314062982BDA5982,1,2,3,4
107D2D74E1D377D7256CD8A9BB2B8AEB85A77680FF6E765CE32B41EBDDCB6B28,1,2,3,4
107D950C258541620806CF2BDE3B2F28EF8076245C06FA4721B04CDB65871124,1,2,3,4
1080884C2A6D841A51216CF3DD075B0D0EB3B281DF9C446206C526D8F616EE29,1,2,3,4
1080EC51162ABF8BA245010842FB26A61C1DE3D89458C9F7FA519B29CAC1AD70,1,2,3,4
108262446152950A41A1F94F073000B903FF0C48D9534A596840125C54670325,1,2,3,4
1087D7F36F4C2AD9E9BB8C994EE766AF89A0DB0666A587B0AAC27FAA9D732390,1,2,3,4
1089BA8DB4E1715256B8D5D6E0CE41B729FDAF08497B329DA34BBD77A3FE47C9,1,2,3,4
108A131EDABEB425655A8EE901DC8326FFB3D6F55FDBD4EEB33C75E5576B4ABD,1,2,3,4
108B40C2DE5C1BD41AE227EFC27A0F39869D9D62D851DDB346FC117252BCCEF1,1,2,3,4
108BC1DFE358F57F1A2A8A4A84BEE9AAB42667F2A713B4623E50CBBFAC31ED43,1,2,3,4
108F12D38B2B6DABD8A64162E41D64138FE3534FE0D87CC6773E7D4121E566A7,1,2,3,4
109029F6CB98E1C8AECD2A547222383986F46E7AB97B3C4066C5CB30D44C7B41,1,2,3,4
10917EBCB228AA4B258117BCC30B0011EAC63EDD2BC8321D9D1D5CC0D2D3A236,1,2,3,4
1091CED9C099509022CCB2CF7F301D1480732AAD9B3AB56AF5E62C15AA1E7034,1,2,3,4
109262FDA2A112D820FA7E026F3C9C9E117CDA9CE2F9CF0F095FD5362D67136D,1,2,3,4
1092B1FE607D50791BCE73FF6F9AF1BB4E840FEEFAB10CB0732A9AF183484DAA,1,2,3,4
1094D109228852E127D0F777ADFB62EEEC3ED6D77244797BB7907E16B7B61BE3,1,2,3,4
109638FAC0A5A6DBE46875E0757E669B1BB36F76327AD10874D5B10B8FE360E4,1,2,3,4
1097C66A01B4C0FC35DD4D2BDC8811B65E2BD922112AFC0E17576BBC00FF520B,1,2,3,4
10989F188B3CC1E9FD3E9327DFD7432686D3C5738DC23B9EA5C0D024993C80D7,1,2,3,4
109C15E29AC76BE23A0B222DF3740F2930511F1D34969E179A1FEEFC15C21E8E,1,2,3,4
109E827C1746A166AB039620F3041A71BEA5C9CB5998A33F2B79609555A68843,1,2,3,4
109F2B2317472E8C79D3B978C3F204072C160E17424CE013BC836BDA5B9B5E6E,1,2,3,4
10A0BE5146232253E5618132AB394B36FB464F4320C8BD33553DC1B7CF37CEC8,1,2,3,4
10A1EE6E383712045C33C05D309E05A88C6785C3D3A049E3FE3849E6C709FED3,1,2,3,4
10A4485070F874FA60A0FCC6916F3D96953D755A62B19E4966E25364179DE561,1,2,3,4
10A4690BDE266B8F282DA5B870BF10AE607E9D09E5D433A5F0762A9EEF5367AC,1,2,3,4
10A4D3499C9DFCAC96F15A6C12C1A6CE3FF89F9A146FDC76A203EA83C6C89E50,1,2,3,4
10A51B1B5B1DB0161E1F4BCFBB5A6DF4C3727223AB820CC0C45DE86572322A88,1,2,3,4
10A56E8D643406D802B16B40AAA47C3F4AC6AE924617F864E5C11BB54F1A44AF,1,2,3,4
10A6115536139936D2243221A5CEE4F8126DC7AB91BBCD0D0CCA1D2735265CFF,1,2,3,4
10A6CA30DFBAE12D17732A210203A03DCBE647B93026409844FCDE8B5F1C6BB2,1,2,3,4
10A6DE6C84874F6226DBCD1FA00C354AECFB1ED792A57B8571198639666DA811,1,2,3,4
10A788C820BC323AA06D15D81F1155BA91C2F4628E75261CAC4F01F6E5E733B4,1,2,3,4
10A806F70681BD57A28ABE862A3D4E0C5094C1DF253EEF354E943E22FC7508B3,1,2,3,4
10A85D01F6A843627722DF128B887EB2F2ED3776AE3D192BEEC1B408C5BA09CD,1,2,3,4
10AA5B303F4450B39F8F4508C471BEF836E9924398D778557496F88CCA86591E,1,2,3,4
10AC1F54663B3552554440ADE58D519DC00F29009D053A340C26956330F0DDC3,1,2,3,4
10AD4A77C5F5FF6020A57F32902B4C73BAD4455A32B6581A2CA116B98903952D,1,2,3,4
10ADE384095A894B9F325206AEF4AC1F4744E56631B6EFC172A9A6C141FCD09E,1,2,3,4
10AE34FCD8C82B78EEC39906721E0D5975692E15BE63F0C29D911A6727BA2F95,1,2,3,4
10AE84ADBECBF5EF0411351848A61C76C08A2B78DB1BF1CE7CBD655EEB1CDAC1,1,2,3,4
10B2FB1C360509ABEEF7CC06A14A68C7B458D42973AA0B3D2F9243D1AE6873DE,1,2,3,4
10B38FA9DD78877532BE6061ACE0B7CA4A6AC792121BEE30AD2CF5A0629E05E6,1,2,3,4
10B420BA569470F5F5EBA26907328CA9DA69C9F7B9DF3F17B0FFC5B3D396C507,1,2,3,4
10B4928CEA8504E809F94497A61D222F78F20A7DCF16609BD542C6066EF50F9E,1,2,3,4
10B506A1651D7573632F5A01E5B6FB6E90D4ADD7396D08857EA663434FE9803C,1,2,3,4
10B7DCBD20214064119B209B63BBD0DE9380B241A0B9E596A68B866F2089415F,1,2,3,4
10BBD227A63215EBAD55D5929CA7A7A0990F1B433CCC1991C5F4177AF15C3D48,1,2,3,4
10BCEA8694641B40E7ADB89112A31BFEF9BC2BC34696D3DE00A4E3D6687CB191,1,2,3,4
10BE1DD6438C9F187FFA017B955A57066EE043FB5F6C121A0FE2844DCC83A930,1,2,3,4
10C0D1EC67D0FD2C08388854144684E1EBAAFCC717ED5D7A12125ACE57BA183A,1,2,3,4
10C16A7AA3721D54C9E06BBE7E02762A56646C3291A80D844BA4303E5077B72F,1,2,3,4
10C7B8F66F662AEA0B33873A1C00C36B145DF98E0F7FC5AFF77310B832541E53,1,2,3,4
10CC41AAE58727E0758D952DF046B30C13113143367F6B7F3C76F73D9E2838C9,1,2,3,4
10CCE67E73387D21F020E1CAF016885536BEE7EB859C9AEF053C1DA8A9B06586,1,2,3,4
10CE7DE5886F336589FF6E4EADA9E1E60CEC35E212FAADC852A79D26C34233F9,1,2,3,4
10CED3B84D54C5D755FB122C0C019DD3A17F5FB4FDC1D2B42B94848F428C8CDA,1,2,3,4
10D0AD857BA37DECF8D0434C087F6AF40263C513E69E54EB51A538AC15E0B42E,1,2,3,4
10D419BA9262816A7965D8D0686502D64814CD4534FF6FBE442838672B92F120,1,2,3,4
10D6AC82C34241286F3ABAE2FF971E8A28A339760AC0CC33DD857B5EAFC5F4BD,1,2,3,4
10D77C9B99D9A0E4EBD60B6F82440FD82DCDE62D1599B67728FC6E197774CA5E,1,2,3,4
10D7A179D983C51FA37171850F4D4E28520162372077BB286AA6DCE47EF3CB1E,1,2,3,4
10D82F03FBA8E9378A3D4E1BBD5C104BDA4B0FB49EBCB880E34CB1D77E2C5128,1,2,3,4
10D864676DF9B647D01BE50B3CDCF5351749DDD5C627086ADA36A31DEE2D065D,1,2,3,4
10D8D96CDD56F11302683BB5CAF11E3D29BC6FA9E2653D72BD9CA150B6004588,1,2,3,4
10D955BAAD87DDFEA14576E1A9EBB565091DBB2F5F56EB5FB5BA7FDFC36CBB6F,1,2,3,4
10DA954D54EEDA58849B380CEF0A0A8C0A834B5022ADEABB9548D925DEDE0BB3,1,2,3,4
10DEA33188170A63D5FFD87B2BB9E0E92488C4EF2A0617272B41076AE9FFF325,1,2,3,4
10DF78F8B217FEDF49F13B0A4B4A9EA22356AE3A9C22F485242443ACFCD1EBC7,1,2,3,4
10DFD2BCBE98D16B419124E3916E8B1955A56B59D400ED013B234BE4412CB57F,1,2,3,4
10E0C7919149059B3C1DB195989BF4605A086CDC00CE210E627AE71E985B21E0,1,2,3,4
10E2DCEB4F9CC3B70CD3D7786018E9377144A0D7FFFABD865AB68F6A97AF61CA,1,2,3,4
10E6A74BD3F8FBE45F45D86AAFD909A55E424DEC773B64216A487233D7888B18,1,2,3,4
10E81CC1156557BA04D355863E0F6A645A86F945B415A2E4DA95856BD27A5C50,1,2,3,4
10E9BBD6920D435B7777CFB22A7C58ADF056DEB4E849C610F01EACBF677FD6BA,1,2,3,4
10E9D2890009C1F9210F5FB6053A89F9EC5206B0D5E902D1D7F497280F1BF741,1,2,3,4
10EB39559F751A125192253EA90BCB7EDA253774628AD4BA6A74C52C0FC6B9FE,1,2,3,4
10EF37A960BD42D49817FD0F8186DC5A59F9DC07F01E54A77319B0933CA57CED,1,2,3,4
10F17FD74DC7DC13C568053440219BADDCDE80A99325F066F50471E3D92C5A8D,1,2,3,4
10F2B7D1B5509832E2A0A8221AC8C9C7F25DDDA8A4F921F716287292FD610D88,1,2,3,4
10F3A89B77B06D84E2B95F042D6FFF09ACFFEC78743F4D5B357C4D879FE14363,1,2,3,4
10F47812D8EF0B9BF6CC5DE105B165AD8A45DEBB0579DD56CCF26D58059930A6,1,2,3,4
10F4F2F69A113CBC28F322AD8A4E5DB3D9680ECFCE059EBF336227FF1F14541A,1,2,3,4
10F50265A3F1377E6B89C96D1F4F986E8DFF096B0D35F558ACD9C2D8D1848B90,1,2,3,4
10FA5DE439A161F9E290544896D563874F6EA1BC43B02EB146AAA67E206131AC,1,2,3,4
10FB732AB957F693605FA5EB695CC0C1DFD22D70891B2453369DF3FDCCEB00F8,1,2,3,4
10FC9C93EA417A307974FF4127F49B16973769DFE376E95668BE0BD8B7485289,1,2,3,4
10FCEA3B4504FDD88BD55ECC99FC46696ADEBD4B2D92D996C44C944DD90C4514,1,2,3,4
10FDB25E471A98C29DC56A797D7B21EED10436C906FD362D1369F21471C12D3A,1,2,3,4
110673F53E213E041FBF0DE73E5C68E2C0B7BDCF1F1A696746913AA557CA6480,1,2,3,4
1107AAB098F95790C3EB7A4A82A1F853A192134C82B8B11DA9909DDED7A5EFD6,1,2,3,4
110A71D921F40F16BE3D32BF7AAC6ECF7543FF5A1A843661FF3401F29B67778C,1,2,3,4
110C9ECA2CE20E188B4032E0D2F77F5BBD6D7330F435310EC73F9FD10389F99F,1,2,3,4
110CA3BA0580F3856AC5B163E09C63341AED414134226A2F2A9B18E172E47F37,1,2,3,4
1112B279DAD2C34B5377078BBF827D754866C361157D00F7E646177A6BD8CB90,1,2,3,4
1113193C9BE18FA20D41609F9F8A4D49C1AB96242E194A32043A963C3394F9F2,1,2,3,4
1113E3F49789A8C3875A22C041D3CDF39A78B04113B8D18661EB168B9A397E75,1,2,3,4
11141E6581A9E515527DB49BBEFB12062D327FED51DC13FF0F0C78AF9D817F07,1,2,3,4
111605A117EE702A681C9018A4116496EE204AC8F181C0F58C8E63D584D3047E,1,2,3,4
11173CFD1B6BE8B43740B7813D60C155401CB58382EF19B22E254233BF49E302,1,2,3,4
1118911C7FB020788DDB09BEBC2DDB6A5427991F40F35AF1DCF0D89290B19315,1,2,3,4
11191666F39FA1589BF82777386FA8B05C6C00E3CDC7B2A7EF9DC298506991E8,1,2,3,4
1119CC6B946E558AC616C4351B2296C9F30076E66D46E08235578BAE9E06BCAC,1,2,3,4
111D1FD99D603D1ED0D25F44267FCE64DE8E01DA3C5638395A99EB95DED36643,1,2,3,4
111D280B043FAA68B4FBCB0B613ED4043D2003442AA219DE328886D0628A462D,1,2,3,4
1120FD8838F54B1F11F98080C94D32491CBECB5CFA514C3AD491F4C0E3624AEB,1,2,3,4
11226129A4D8C6E5622CDC5EE0F97F0DB2C5D2A27B0B8AB7CCB7A6D05FD8EA49,1,2,3,4
11241BD65AE00AC27EB208A1B09577E23116121996D38F608D13B69DD7279953,1,2,3,4
1128E75238BF1E79AD040DD66C5914933617C2E13476DD693CE032834349B625,1,2,3,4
112962F145BC6AFB3C6347D8105D86C3DAF11AEE05CB577E7B3074CD1D1401D7,1,2,3,4
11297EE7EB002430BD995D5E9E2B717F3E8A7761D8FC5F4513878181A5009148,1,2,3,4
11299F91A83E442F9BE29FF1247EE196B031C06107D5F28F61EC15B4381B1B1E,1,2,3,4
1129AE4523415A07D97A3632138C344ED4A40FCD5FB15E7F4B04DE720BD0E99E,1,2,3,4
112C8E978E8135DC46E95E9B59ACE7833E8E43AC168AE8D9086E98D4070DE40C,1,2,3,4
112EBE7B6C54A3E7B3AA16D97E0ED6B1597B6449C2E34D1EF78D40D252126AE5,1,2,3,4
1130185555270B7B12FC34152670698C83145C10A2C22B694477FB7849431439,1,2,3,4
113088D3AF4E1874500EE9B224E9715E90760887A4A7BB4DCBCCCC77CC6AA72F,1,2,3,4
11310529C733DCC32BA60737C3B92A58DEADF6BFE7518E3BF919E8A06E0D63D5,1,2,3,4
1132ED3FC265BD04C12678A51C9E2F52CE8514A5F7DB5BA9A4531B1B9398A5C3,1,2,3,4
1134F2CD7F88F88782E473CEF995BFEBAD54DECC4CDE9E5AFD72F62547E0A96C,1,2,3,4
11367FBE2459E1169CD1958A596FE4534BD03E115FFF63BEE4686E9F4E106461,1,2,3,4
1136F86C380EE91A1E86798D9154CEAC41B600EF7ECCFACB95A40AB0470DF3F6,1,2,3,4
113BEEEE9E269DCBD85C996617DE6AC19A29A95DA0AFCC6CC0410265984459E5,1,2,3,4
113C12DF5625CD8AFE3C6280C2DCE35D44CF28E8D7B3DFE04A5DB26383F7D91B,1,2,3,4
113DA6B192D57017D0D5569EFCBA19BD6CB809379558AF1B446D5B6C88F8F27D,1,2,3,4
113E8DAA64F0257DC0B81C3D8AEBAB20099B1ACB3766FE5886A10134D43C1B77,1,2,3,4
1142AD2E0BEEEFCE8F7FE7283B6FAA094B354D3A1B444D22FDF8D8346E19FC22,1,2,3,4
114389152536A2F488E90594528BC575364C7C2B0894E5F3D2CA428D702AFD80,1,2,3,4
114391A121AE574A05E2BB5C420B6D92EFA17945E8C10875076D6189257C7A69,1,2,3,4
1144D55C5312B82470EDD3896104267900D176EFD6705B06D89196AFEFF3AAAB,1,2,3,4
114543476985461C507817E63B3C54E94D6859799D07D1F7D8D224F8E1AC6CE6,1,2,3,4
11471781A7D26526E469F99CA37C174AF9CCA346706A73081D9FDC2F544B0974,1,2,3,4
114753EE9BEE1597FBFE45CB561951090A7B6F9DC1FE10E206C43E8975D61022,1,2,3,4
1148C64BAF3C5CAA5DA8CD95E70FB369AC05C4D118C1481D16C8212901FB7090,1,2,3,4
1149293EFAF0798D192C211CB46FE40262A81828B0234D534A7F87E752B4C614,1,2,3,4
114B2F6A3ECD93C400B900143506FF9AA52EC38BBBC8BDD04BABE4F082ACFD8F,1,2,3,4
114C1DFF0F2EFA85FF71176EE35A790A1FBFC97B23BDD35E225B59E36F09A087,1,2,3,4
115108B7C1DC7911B8FC6BF03220B1967B8EEE7AFB7479D02DD36B550CF5067A,1,2,3,4
115245701ECA66EDF50277D94CF7413571F82A6B7092E0355E41A1D3FF3B33F1,1,2,3,4
11532CC8DB5FCA92FB4087429B44CF6F899942E7585CC8790B7C28BD7921EE0A,1,2,3,4
11534A7FBFFE2FBB702AE574E5BEC5B1EE66A6C2FBC1A5BCD6CAFF576E98DCD0,1,2,3,4
11554C6E65B161CB419335320BCAA8CB34F3CA7A1E7F11482A40F2B1D3EBDFEF,1,2,3,4
1159920F82438477B200F6C5D3A5C49E89C9C45594247680198FD468945875DA,1,2,3,4
115A228F31D226B098CD7637EE24D88B632391851DD9C38A58AC02F91ADCB9E1,1,2,3,4
115C9D6CBCA934F83F00DC417D90D5AC4BFD0A3A225935ED66490725B1A9E64E,1,2,3,4
115CB5FCC9CAA8783CF3F98835F82531B84370485BD95B1512EDAEB83AA037D3,1,2,3,4
115CCB9F3B8EAF8EA146EBCC00EFDBEB2A6720D36C925CE133D9EBF43127C8C2,1,2,3,4
115D8F24C505A0A5A17EE5776222046EFC481253FFD418195D87B165FF805379,1,2,3,4
115E07BDFB9DF3C3A865F858AE27D96793821EA1D0FFF8D2AE91F24772A474D0,1,2,3,4
1166474073819905A3482A14E11EB1DB46DC2DB750A312467472F6C42C686DFD,1,2,3,4
1166FC05F5C035218CB872395ADE9FC08C96FBCA948DC8479FBA974DB3ACBEF7,1,2,3,4
